Station name,Threshold,type,obs_idx,sim_idx,Ratio within tolerance,Time difference,X diff,Y diff,Radar quality (0->100),Longitude,Latitude,Date (j/m/a hh:mm),Simulated gamma dose rate (nSv/h),Observed gamma dose rate (nSv/h),Peak type,Peak subtype,Validation,Code,Rain mean for last 1h,CloudBaseHeight,CloudTopHeight,Cloud type,Snow,Snow cover,BCS/(BCS+ICS) of Bi-214,Total wet deposit of Bi-214 (Bq/m2),Kz,Exhalation (Bq/m2/s),Sea coverage,Terrain std,Altitude,Nature,Obstacle,Position,Metropole,Select peak
LESPARRE-MEDOC_33_AGG_CP,10,OS,340,341,0.9465559274644189,1,0,0,93.0,-0.930429995059967,45.303199768066406,15/06/2025 04:00,10.259089671532662,10.838334401448563,observed,simulated,True,No data,0.8468579,1250.0,8800.0,0.007000000216066837,-999.0,-999.0,0.06899626620151622,438.0833872954051,6.493040323257446,0.007318931631743908,0.0,8.50056222825,14,asphalte,False,Sur un mat,True,True
LESPARRE-MEDOC_33_AGG_CP,10,OS,577,577,1.1102201643781813,0,0,0,93.0,-0.930429995059967,45.303199768066406,25/06/2025 01:00,13.829642118989849,12.45666631062825,observed,simulated,True,No data,19.551088,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.21667804077390043,497.6656188964844,6.812756210565567,0.011138161178678274,0.0,8.50056222825,14,asphalte,False,Sur un mat,True,True
LESPARRE-MEDOC_33_AGG_CP,10,FP,266,266,2.9520030493350164,0,0,0,91.0,-0.930429995059967,45.303199768066406,12/06/2025 02:00,13.682525425162684,4.634997049967438,simulated,not observed,True,No data,1.1353251,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.08696786113345396,705.8182786976297,3.60057832300663,0.005046935053542256,0.0,8.50056222825,14,asphalte,False,Sur un mat,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,OS,40,40,1.4493395090839207,0,0,0,83.0,5.134606838226318,45.498050689697266,02/06/2025 16:00,22.34157078090382,15.415001551310212,observed,simulated,True,No data,3.1437743,500.0,8800.0,0.007000000216066837,-999.0,-999.0,0.14510400162505363,1339.6003807783127,7.25479131937027,0.006227870238944888,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,OS,84,84,0.7353839145680541,0,0,0,85.0,5.134606838226318,45.498050689697266,04/06/2025 12:00,10.10785205535214,13.745000203450516,observed,simulated,True,No data,4.1777616,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.13149062424526572,680.6247713168462,3.1398614645004272,0.009333557449281216,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,OS,158,158,0.7684355399392845,0,0,0,85.0,5.134606838226318,45.498050689697266,07/06/2025 14:00,11.535499118420223,15.01166788736979,observed,simulated,True,No data,0.0,375.0,6123.08642578125,0.007000000216066837,-999.0,-999.0,0.2460329892129558,1180.6284046173096,3.8194391429424286,0.006139944773167372,0.0,46.92136887499,374,NaN,False,Sur un toit,True,False
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,OS,348,348,0.9323103970492096,0,0,0,83.0,5.134606838226318,45.498050689697266,15/06/2025 12:00,13.672330455294368,14.664998372395829,observed,simulated,True,No data,1.3802786,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.23046869418431712,556.7743460784357,1.1395595148205757,0.017789139412343502,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,OS,526,526,1.6011202837787315,0,0,0,85.0,5.134606838226318,45.498050689697266,22/06/2025 22:00,21.468353657294603,13.408332824707031,observed,simulated,True,No data,2.0631218,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.04980116646193228,1003.3508019447327,8.720739761988321,0.018394477665424347,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,FN,718,719,0.03206286352155526,1,0,0,0.0,5.134606838226318,45.498050689697266,30/06/2025 22:00,0.9995063370710211,31.173333485921233,observed,not simulated,True,Evénement radiologique\xa0: phénomène météorologique,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,1.0,0.0,12.037995338439941,0.011526456102728844,0.0,46.92136887499,374,NaN,False,Sur un toit,True,False
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,SO,20,20,1.6747346448074731,0,0,0,83.0,5.134606838226318,45.498050689697266,01/06/2025 20:00,13.897506583038233,8.29833348592122,simulated,observed,True,No data,0.62475777,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.04474071699032355,1031.999510884285,11.225673913955688,0.007676973007619381,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,SO,91,90,1.8059678525796017,-1,0,0,83.0,5.134606838226318,45.498050689697266,04/06/2025 19:00,11.320408672965687,6.268333435058594,simulated,observed,True,No data,0.79014796,1750.0,4551.8427734375,0.007000000216066837,-999.0,-999.0,0.09021968052337818,1371.032033920288,13.888794422149658,0.00499858520925045,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,SO,148,148,1.445777724878788,0,0,0,85.0,5.134606838226318,45.498050689697266,07/06/2025 04:00,13.496333738094446,9.334999084472656,simulated,observed,True,No data,3.2991805,1588.8353271484375,6103.51953125,0.007000000216066837,-999.0,-999.0,0.2565028965263733,855.6675172646841,1.334336169064045,0.005501384614035487,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,FP,33,33,4.692925656930598,0,0,0,83.0,5.134606838226318,45.498050689697266,02/06/2025 09:00,19.913644171143385,4.243332544962556,simulated,not observed,True,No data,0.56835747,875.0,8800.0,0.007000000216066837,-999.0,-999.0,0.05536858251314415,1303.3163584073384,0.9049749473730723,0.006739053875207901,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
ST-JEAN-DE-BOURNAY_38_AGG_CP,10,FP,537,537,2.586684967115364,0,0,0,85.0,5.134606838226318,45.498050689697266,23/06/2025 09:00,19.253553439069204,7.44333140055339,simulated,not observed,True,No data,3.6766331,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.11355784910714851,829.2105482223755,0.47673937181631726,0.017092032358050346,0.0,46.92136887499,374,NaN,False,Sur un toit,True,True
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,3,2,0.021668666121544073,-1,0,0,86.0,6.887303829193115,45.879310607910156,01/06/2025 03:00,0.4693072102809892,21.658334096272796,observed,not simulated,True,No data,0.0,20.0,200.0,0.007000000216066837,-999.0,-999.0,0.06060015345278899,149.96456103026867,0.35757939144968987,0.016681715846061707,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,89,88,0.2108001415295806,-1,0,0,85.0,6.887303829193115,45.879310607910156,04/06/2025 17:00,3.6363029774777456,17.2500025431315,observed,not simulated,True,No data,0.21235844,875.0,8800.0,0.007000000216066837,-999.0,-999.0,0.04704617218503398,230.1948565541582,11.142243365446726,0.01632401905953884,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,149,150,0.13547701161672185,1,0,0,88.0,6.887303829193115,45.879310607910156,07/06/2025 05:00,1.860551166257829,13.733334859212249,observed,not simulated,True,No data,1.0633062,20.0,875.0,0.0020000000949949026,-999.0,-999.0,0.016156102160554672,47.97473375366341,6.294528345266978,0.016136841848492622,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,211,211,0.014912085559390945,0,0,0,83.0,6.887303829193115,45.879310607910156,09/06/2025 19:00,0.3399956341855817,22.800005594889313,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.06550519087697701,0.6484643924632165,25.72647476196289,0.015772748738527298,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,260,260,0.021726004414336815,0,0,0,84.0,6.887303829193115,45.879310607910156,11/06/2025 20:00,0.3367530131701338,15.49999745686847,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.42980788495193906,0.031473229131734115,8.615102907021841,0.015433040913194418,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,287,288,0.02229023706659887,1,0,0,86.0,6.887303829193115,45.879310607910156,12/06/2025 23:00,0.33955453195271684,15.233329772949219,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.037533412501956374,11.786121383775026,3.1784343173106513,0.0152457389049232,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,307,307,0.041171093932731065,0,0,0,86.0,6.887303829193115,45.879310607910156,13/06/2025 19:00,0.9537969047380968,23.166664123535156,observed,not simulated,True,No data,0.10823722,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.026805747646210045,20.894650772218768,12.284240086873373,0.014966447837650776,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,403,404,0.024963743213209957,1,0,0,86.0,6.887303829193115,45.879310607910156,17/06/2025 19:00,0.39900380363003946,15.98333231608072,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.003860771679602923,1.2614318436364128e-27,13.860153516133627,0.013657658360898495,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,427,428,0.018614863077367216,1,0,0,86.0,6.887303829193115,45.879310607910156,18/06/2025 19:00,0.537038724037972,28.849995930989564,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.3681054567391921,0.0002466479736137709,19.186898231506348,0.013027843553572893,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,446,445,0.0065691729893531635,-1,0,0,86.0,6.887303829193115,45.879310607910156,19/06/2025 14:00,0.2160162917682132,32.883331298828125,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.17852112136885986,0.5759702231346939,14.232346534729004,0.01254279911518097,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,452,453,0.025024561380657156,1,0,0,86.0,6.887303829193115,45.879310607910156,19/06/2025 20:00,0.4858935031670092,19.416664123535156,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.2033712232157031,0.002427151920187498,24.350287437438965,0.011983147356659174,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,470,469,0.011456839099624328,-1,0,0,86.0,6.887303829193115,45.879310607910156,20/06/2025 14:00,0.3767390940228113,32.88333638509113,observed,not simulated,True,No data,0.0,750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.028386893418724118,2.7275434350594896,23.110305627187092,0.011315204203128815,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,473,473,0.30109286383996775,0,0,0,85.0,6.887303829193115,45.879310607910156,20/06/2025 17:00,10.483048804021955,34.81666310628253,observed,not simulated,True,No data,10.7983675,20.0,124.30770874023438,0.007000000216066837,-999.0,-999.0,0.21656266791633638,320.028224375487,26.828672409057617,0.010896246414631605,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,493,492,0.013637423538828818,-1,0,0,86.0,6.887303829193115,45.879310607910156,21/06/2025 13:00,0.3184338535043574,23.350001017252595,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.09767325105366444,1.9117029428685392e-06,0.26179878165324527,0.011871859896928072,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,517,518,0.007460912027992671,1,0,0,83.0,6.887303829193115,45.879310607910156,22/06/2025 13:00,0.17719666066482592,23.75,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.04787520927771738,1.6356970016858718e-08,0.98756143450737,0.01251782476902008,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,546,546,0.057163009736432416,0,0,0,81.0,6.887303829193115,45.879310607910156,23/06/2025 18:00,0.9689128405848679,16.949996948242188,observed,not simulated,True,No data,0.053565837,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.04432157231344638,32.43457558564842,6.737689130008221,0.013135321903973818,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,603,604,0.17494113134096148,1,0,0,85.0,6.887303829193115,45.879310607910156,26/06/2025 03:00,3.3005559223198144,18.866666158040374,observed,not simulated,True,No data,0.81916285,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.32223105041911754,157.63506031036928,0.2611911470691363,0.013986359350383282,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,680,680,0.010857123626401316,0,0,0,86.0,6.887303829193115,45.879310607910156,29/06/2025 08:00,0.45672298950617807,42.06666564941406,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.6826173494921283,1.37657854157158e-14,3.0788402358690896,0.014986328780651093,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,685,684,0.007796284495168339,-1,0,0,86.0,6.887303829193115,45.879310607910156,29/06/2025 13:00,0.17788519680699,22.816663106282533,observed,not simulated,True,No data,0.0,375.0,8800.0,0.010999999940395355,-999.0,-999.0,0.6826176403194099,5.875840108903006e-18,0.8615659102797508,0.016119226813316345,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,695,696,0.013918337874453453,1,0,0,86.0,6.887303829193115,45.879310607910156,29/06/2025 23:00,0.5555736534886002,39.91666666666666,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.03407641306716153,118.59702023491263,6.50284980237484,0.011740702204406261,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,705,704,0.026349290758306596,-1,0,0,0.0,6.887303829193115,45.879310607910156,30/06/2025 09:00,0.41368378449375964,15.699996948242188,observed,not simulated,True,No data,0.0,2750.0,7789.58251953125,0.007000000216066837,-999.0,-999.0,0.81670209033919,148.0763066311677,0.20000000298023224,0.012447413057088852,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AIGUILLE-DU-MIDI_74_SOM_CP,10,FN,716,717,0.008634389221075399,1,0,0,0.0,6.887303829193115,45.879310607910156,30/06/2025 20:00,0.35098789109497264,40.649996439615876,observed,not simulated,True,Evénement radiologique\xa0: phénomène météorologique,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.7661218810256546,1.1845903251872514e-05,7.979198137919108,0.013202326837927103,0.0,801.84944926561,3510,herbe,False,NaN,True,False
AVALLON_89_AGG_CP,10,OS,351,351,0.8643143421731564,0,0,0,88.0,3.9118950366973877,47.49055099487305,15/06/2025 15:00,18.23847323167982,21.101666768391922,observed,simulated,True,No data,1.204739,375.0,6271.9814453125,0.010999999940395355,-999.0,-999.0,0.04136998232900036,965.5851459503174,6.578925723830859,0.016339858062565327,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,OS,598,599,1.148682932392007,1,0,0,88.0,3.9118950366973877,47.49055099487305,25/06/2025 22:00,26.308667744334713,22.903333028157547,observed,simulated,True,No data,3.7099202,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.15262008150515943,1108.2141468198192,11.72358481089274,0.0424411166459322,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,FN,72,73,0.483740418060104,1,0,0,88.0,3.9118950366973877,47.49055099487305,04/06/2025 00:00,5.141354139301391,10.628332773844392,observed,not simulated,True,No data,0.91140807,1375.0,8800.0,0.007000000216066837,-999.0,-999.0,0.33725479031601696,86.82734680175781,10.606826543807983,0.030572096817195415,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,FN,125,126,0.07987423169222907,1,0,0,88.0,3.9118950366973877,47.49055099487305,06/06/2025 05:00,1.3006185971969897,16.283331553141267,observed,not simulated,True,No data,0.95620966,500.0,2500.0,0.007000000216066837,-999.0,-999.0,0.9785172701508883,14.52876755366257,0.9110480348269144,0.023710640147328377,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,FN,342,342,0.3365884991077935,0,0,0,88.0,3.9118950366973877,47.49055099487305,15/06/2025 06:00,6.643134480011081,19.736665089925125,observed,not simulated,True,No data,1.062916,875.0,2500.0,0.007000000216066837,-999.0,-999.0,0.42781267750191126,364.68359438578284,0.5777576168378195,0.01955062709748745,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,FN,655,655,0.3037176767615765,0,0,0,88.0,3.9118950366973877,47.49055099487305,28/06/2025 07:00,3.2467415474884964,10.689998626708984,observed,not simulated,True,No data,0.0,1125.0,1500.0,0.0020000000949949026,-999.0,-999.0,0.045499527299095545,6.436684024748574e-24,0.21911727637052536,0.03750544972717762,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,SO,74,75,1.3157673284964593,1,0,0,88.0,3.9118950366973877,47.49055099487305,04/06/2025 02:00,12.403299481239527,9.426666259765625,simulated,observed,True,No data,0.71125716,1250.0,8800.0,0.007000000216066837,-999.0,-999.0,0.19011358199025294,823.4091466267903,4.112308517098427,0.01807476580142975,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
AVALLON_89_AGG_CP,10,SO,334,333,1.6336339487276061,-1,0,0,88.0,3.9118950366973877,47.49055099487305,14/06/2025 22:00,12.578984728839337,7.700002034505204,simulated,observed,True,No data,4.3363543,2250.0,2321.162109375,0.007000000216066837,-999.0,-999.0,0.556564410906418,478.5439444051711,13.195627530415853,0.040042852982878685,0.0,43.8605803832,255,beton et herbe,True,Sur un toit,True,False
ANNECY_74_AGG_CP,10,OS,42,42,1.8535495616195345,0,0,0,88.0,6.129849910736084,45.903831481933594,02/06/2025 18:00,22.563875767822594,12.173332850138337,observed,simulated,True,No data,2.499681,1375.0,8800.0,0.007000000216066837,-999.0,-999.0,0.22482266176529755,1559.2431825002034,9.201993147532145,0.006220612674951553,0.0,102.47331800317,452,grave et beton,False,Sur un toit,True,True
ANNECY_74_AGG_CP,10,OS,95,94,1.0110247809340633,-1,0,0,88.0,6.129849910736084,45.903831481933594,04/06/2025 23:00,12.915841833549546,12.775000254313142,observed,simulated,True,No data,2.2631428,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.07894013094245955,1224.611255009969,9.428698341051737,0.004391453228890896,0.0,102.47331800317,452,grave et beton,False,Sur un toit,True,True
ANNECY_74_AGG_CP,10,OS,148,148,1.2064865283273494,0,0,0,88.0,6.129849910736084,45.903831481933594,07/06/2025 04:00,16.569077360140128,13.733329772949219,observed,simulated,True,No data,2.0031564,1750.0,8762.08203125,0.007000000216066837,-999.0,-999.0,0.18779214834803987,930.8229887485504,0.5138098821043968,0.006895063910633326,0.0,102.47331800317,452,grave et beton,False,Sur un toit,True,True
ANNECY_74_AGG_CP,10,FP,23,22,2.0898944929008314,-1,0,0,88.0,6.129849910736084,45.903831481933594,01/06/2025 23:00,11.355094208659322,5.433333714803055,simulated,not observed,True,No data,1.2972132,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.027504365741224678,847.7596850593885,8.999636967976889,0.008019456639885902,0.0,102.47331800317,452,grave et beton,False,Sur un toit,True,True
ROCROI_08_AGG_CP,10,OS,338,338,1.6219753111852655,0,0,0,94.0,4.5175299644470215,49.921539306640625,15/06/2025 02:00,25.68668246855088,15.83666674296061,observed,simulated,True,No data,3.856401,1375.0,8800.0,0.007000000216066837,-999.0,-999.0,0.3519591266690026,1595.2783331871033,6.888842647274335,0.004825359443202615,0.0,28.72019365171,383,asphalte,False,Mur,True,True
ROCROI_08_AGG_CP,10,OS,602,602,1.9295852290674722,0,0,0,95.0,4.5175299644470215,49.921539306640625,26/06/2025 02:00,29.760637704212556,15.423334121704094,observed,simulated,True,No data,2.6752605,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.09530734036454754,1976.7168643134016,7.06800655523936,0.012168500572443008,0.0,28.72019365171,383,asphalte,False,Mur,True,True
ROCROI_08_AGG_CP,10,FN,118,117,0.32673011636972815,-1,0,0,95.0,4.5175299644470215,49.921539306640625,05/06/2025 22:00,3.472596819473206,10.628334045410163,observed,not simulated,True,No data,3.682993,1553.1759033203125,6898.451171875,0.007000000216066837,-999.0,-999.0,0.07631420008947788,401.626337369283,6.2298433383305865,0.0038544716080650687,0.0,28.72019365171,383,asphalte,False,Mur,True,True
LE TREPORT_76_AGG_CP,10,OS,310,310,1.2728332855522433,0,0,0,96.0,1.3656599521636963,50.04737854003906,13/06/2025 22:00,28.95483540432675,22.74833297729493,observed,simulated,True,No data,7.4718056,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.21768695184369585,907.4485600789391,10.825347264607748,0.008083370048552752,0.0,31.32888059445,92,beton,False,Sur un toit Sur un mat,True,True
LE TREPORT_76_AGG_CP,10,OS,598,598,0.7992321956651337,0,0,0,93.0,1.3656599521636963,50.04737854003906,25/06/2025 22:00,14.13042495512773,17.679999669392906,observed,simulated,True,No data,1.2368289,2750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.06267096161472206,570.9552256266276,13.381316582361857,0.01749176997691393,0.0,31.32888059445,92,beton,False,Sur un toit Sur un mat,True,True
CASTELSARRASIN_82_AGG_CP,10,OS,595,595,1.1848475456179315,0,0,0,89.0,1.1012330055236816,44.04499053955078,25/06/2025 19:00,17.555491435561343,14.816666920979827,observed,simulated,True,No data,1.6429023,2000.0,2250.0,0.007000000216066837,-999.0,-999.0,0.3229996146384912,856.2775268554688,12.386093934377035,0.0027379487873986363,0.0,33.63666014193,84,herbe,True,Mur Toit en obstacle,True,False
CASTELSARRASIN_82_AGG_CP,10,SO,31,30,1.858659522587421,-1,0,0,89.0,1.1012330055236816,44.04499053955078,02/06/2025 07:00,12.545951777465092,6.75,simulated,observed,True,No data,0.5932292,375.0,1125.0,0.0020000000949949026,-999.0,-999.0,0.07564969063272664,864.0801038742065,1.3752753337224324,0.005316816037520766,0.0,33.63666014193,84,herbe,True,Mur Toit en obstacle,True,False
CASTELSARRASIN_82_AGG_CP,10,FP,22,22,2.8477474072734386,0,0,0,89.0,1.1012330055236816,44.04499053955078,01/06/2025 22:00,21.547952484823885,7.5666656494140625,simulated,not observed,True,No data,1.6897669,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.0394716981806418,1173.576205621163,9.78006394704183,0.006373099982738495,0.0,33.63666014193,84,herbe,True,Mur Toit en obstacle,True,False
CASTELSARRASIN_82_AGG_CP,10,FP,75,74,2.2440881777679293,-1,0,0,88.0,1.1012330055236816,44.04499053955078,04/06/2025 03:00,16.94286117653876,7.549997965494782,simulated,not observed,True,Maintenance : reprise de la mesure suite à défaut technique,6.1590133,875.0,8800.0,0.007000000216066837,-999.0,-999.0,0.11319362217202954,603.0092492780435,7.7916839718818665,0.005857178941369057,0.0,33.63666014193,84,herbe,True,Mur Toit en obstacle,True,False
CASTELSARRASIN_82_AGG_CP,10,FP,259,259,2.867645142067922,0,0,0,89.0,1.1012330055236816,44.04499053955078,11/06/2025 19:00,22.58270914018423,7.8750012715657505,simulated,not observed,True,No data,1.0447837,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.056545370172780954,832.9198686826663,11.458956638971964,0.013845359906554222,0.0,33.63666014193,84,herbe,True,Mur Toit en obstacle,True,False
CASTELSARRASIN_82_AGG_CP,10,FP,597,598,2.137409124816038,1,0,0,88.0,1.1012330055236816,44.04499053955078,25/06/2025 21:00,17.597999620033722,8.233332316080734,simulated,not observed,True,No data,1.6684272,2000.0,8800.0,0.007000000216066837,-999.0,-999.0,0.28634203022888727,2018.6827138264973,12.006019751230875,0.001034228247590363,0.0,33.63666014193,84,herbe,True,Mur Toit en obstacle,True,False
RENNES_35_AGG_CP,10,OS,269,270,1.4926119771783022,1,0,0,84.0,-1.694161057472229,48.12731170654297,12/06/2025 05:00,19.553218419399165,13.100001017252595,observed,simulated,True,No data,3.393673,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.17359048743286506,1120.7439311345418,6.32401700814565,0.016711438540369272,0.0,9.69774353898,47,herbe et beton,False,Sur un mat,True,True
MONTAIGU-DE-QUERCY_82_AGG_CP,10,OS,260,260,1.037833291645077,0,0,0,85.0,1.0112169981002808,44.335960388183594,11/06/2025 20:00,11.416164888422564,10.999998728434235,observed,simulated,True,No data,0.5166186,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.07756862765865127,481.67485936482746,12.762586752573648,0.014652302954345942,0.0,32.24621240193,158,brique,False,Sur un toit Sur un mat,True,True
MONTAIGU-DE-QUERCY_82_AGG_CP,10,OS,310,310,1.1339668787302415,0,0,0,85.0,1.0112169981002808,44.335960388183594,13/06/2025 22:00,11.906652226667536,10.5,observed,simulated,True,No data,2.5607498,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.10505814059845899,476.1378606160482,10.609784444173178,0.015219191089272499,0.0,32.24621240193,158,brique,False,Sur un toit Sur un mat,True,True
MONTAIGU-DE-QUERCY_82_AGG_CP,10,SO,345,344,1.322641224341395,-1,0,0,85.0,1.0112169981002808,44.335960388183594,15/06/2025 09:00,10.911791782641789,8.25000127156575,simulated,observed,True,No data,2.3674624,1000.0,2000.0,0.0020000000949949026,-999.0,-999.0,0.32142723641024784,665.4368082682291,0.20000000298023224,0.007286175386980176,0.0,32.24621240193,158,brique,False,Sur un toit Sur un mat,True,True
MONTAIGU-DE-QUERCY_82_AGG_CP,10,FP,75,75,2.2227070352630314,0,0,0,85.0,1.0112169981002808,44.335960388183594,04/06/2025 03:00,16.077581453666223,7.233333587646484,simulated,not observed,True,No data,1.0803303,875.0,8800.0,0.007000000216066837,-999.0,-999.0,0.08684303769034346,942.7442217208056,4.680411616961162,0.003902365453541279,0.0,32.24621240193,158,brique,False,Sur un toit Sur un mat,True,True
MONTAIGU-DE-QUERCY_82_AGG_CP,10,FP,596,595,3.6850111126120377,-1,0,0,85.0,1.0112169981002808,44.335960388183594,25/06/2025 20:00,32.30526783581933,8.766667683919266,simulated,not observed,True,No data,3.5573354,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.29124080929812207,1616.935772348998,13.053827285766602,0.0027308546705171466,0.0,32.24621240193,158,brique,False,Sur un toit Sur un mat,True,True
FLAMANVILLE_50_SIT_CP,10,OS,272,272,1.5735389941348832,0,0,0,90.0,-1.8691259622573853,49.53137969970703,12/06/2025 08:00,24.1328441605293,15.336667378743485,observed,simulated,True,No data,2.514685,2750.0,8800.0,0.010999999940395355,-999.0,-999.0,0.18976104783741646,1812.1004187266033,0.3119405259688695,0.0,0.0,19.9805680645,72,herbe,True,Mur Toit en obstacle,True,False
