Date (j/m/a hh:mm);Simulated gamma dose rate (nSv/h);Observed gamma dose rate (nSv/h);Precipitations (mm/h - acc. prev.);Pressure (Pa);Temperature (K);Kz (m2/s);Meridional wind (m/s);Zonal wind (m/s);Cloud Base (m);Cloud Top (m);
09/04/2023 01:00;0.5497908524241865;nan;0.0;99771.9621795795;302.6641812654135;24.004978590709275;19.93651876436366;19.85555725582888;564.330810546875;4798.6279296875;
09/04/2023 02:00;0.5936013888310178;nan;0.00033920920938940093;99762.26749711981;302.22968084801175;24.642082515159785;20.04871079037987;19.93585661364492;565.2972412109375;4816.62890625;
09/04/2023 03:00;0.6397971155868697;nan;0.000327958489343318;99753.05610959101;301.90701968988515;23.784757247924254;20.153890514036014;19.93449703523726;562.321044921875;4802.83251953125;
09/04/2023 04:00;0.6806475899186551;nan;0.0;99729.10161650345;301.6295704643847;23.76126967552483;20.28625288667921;19.86468801606223;552.504638671875;4884.7587890625;
09/04/2023 05:00;0.7146569307773344;nan;0.0;99723.243015553;301.39884569018665;23.615488509256995;20.47596879091011;19.85321977456242;541.8516235351562;4911.10595703125;
09/04/2023 06:00;0.746621872354213;nan;0.0003468034454205069;99744.16292842742;301.22167124946;23.582269437439432;20.618224595674725;19.81378518763612;537.578369140625;4908.17919921875;
09/04/2023 07:00;0.7753700781527753;nan;0.0;99778.04455285138;300.8050961824057;23.65362166118924;20.76788434214098;19.79649746973574;534.6882934570312;4500.30224609375;
09/04/2023 08:00;0.7834977599607634;nan;0.0;99782.50001800116;302.0016271353867;25.468479193987385;21.01122804673084;19.68983536456553;538.34619140625;4588.44140625;
09/04/2023 09:00;0.740120724598933;nan;0.0;99781.8342093894;303.96597669750867;30.70863319208957;21.341127323293588;19.599830150986218;552.4746704101562;4773.68017578125;
09/04/2023 10:00;0.6748191368882008;nan;0.00023626512096774194;99763.39818548386;305.82364742437267;43.18663321040605;21.622737600558228;19.580854969451092;552.6474609375;4863.8818359375;
09/04/2023 11:00;0.5956337497943008;nan;0.0005962881624423963;99728.40281177996;307.3399361465384;57.71713478334488;21.790551651668334;19.618302185079813;551.8883056640625;4866.56103515625;
09/04/2023 12:00;0.5114321940780235;nan;0.0002694547451036866;99705.8485203053;308.4748900804652;69.37070288625868;21.877806966848595;19.688823102281347;546.48388671875;4893.65576171875;
09/04/2023 13:00;0.4425501544114357;nan;0.0006772933467741936;99680.06334605414;309.8191642233853;78.24067164459673;21.85902574077712;19.790053413029597;539.5714111328125;4947.4736328125;
09/04/2023 14:00;0.39167845662906425;nan;0.0003785867295506912;99637.79849510369;310.30970820413756;77.3681299537077;21.842569125595197;20.098625743444064;543.5142822265625;4964.8408203125;
09/04/2023 15:00;0.3609706919279791;nan;0.00023176483294930876;99610.20992943548;310.6033256284652;73.54633214904965;21.794241413336746;20.289457655447418;540.1474609375;4940.05419921875;
09/04/2023 16:00;0.3404834508071847;nan;0.00025876656105990785;99605.14336117511;310.63421131608675;64.98497463199675;21.73533922722692;20.513390034686104;566.8755493164062;4930.435546875;
09/04/2023 17:00;0.332023529704952;nan;0.0;99610.99978398618;310.3824663294076;48.91532637233833;21.616524799202228;20.61725392764271;597.5092163085938;4977.66015625;
09/04/2023 18:00;0.3422630397165151;nan;0.0005529953793446589;99615.67651929724;309.7720414262763;26.618423701740355;21.454535002503135;20.688703921911078;595.549560546875;5030.17041015625;
09/04/2023 19:00;0.3896000786311066;nan;0.0051197153322982344;99639.26906322004;308.99859752742924;22.42729172934585;21.389139307379587;20.69971042624267;562.3709716796875;5114.31787109375;
09/04/2023 20:00;0.4875474604112761;nan;0.012373332295798555;99677.66449452765;308.18589592858945;22.624663716431037;21.614808568035677;20.644715219958467;538.1774291992188;5106.83056640625;
09/04/2023 21:00;0.5912081176406502;nan;0.015944950151673524;99662.27691172235;307.42349749446464;22.74934833901956;21.882001052502208;20.707282146353926;541.5184326171875;5102.60009765625;
09/04/2023 22:00;0.6671527267137568;nan;0.019704218170592723;99644.40250576037;306.7470466859879;22.98741081930388;22.11807758237497;20.794300881409313;564.0061645507812;5135.0205078125;
09/04/2023 23:00;0.7390890023048778;nan;0.002327598309496306;99635.6535858295;306.14915213167393;23.23159205171919;22.295411047020345;20.835778050631077;623.671142578125;5218.833984375;
10/04/2023 00:00;0.7996254151918784;nan;0.011902552879145068;99618.43582589286;305.6476618331698;23.27995303496375;22.44504736674722;20.924566031820977;600.7133178710938;5147.29052734375;
10/04/2023 01:00;0.8559795330506041;nan;0.009213664484197437;99616.84203989056;304.8548946820097;23.216313856950006;22.709333325277;20.937474691295087;619.015869140625;5126.04736328125;
10/04/2023 02:00;0.9070530254361627;nan;0.007309992481151827;99590.97638248847;304.41968019547;23.286023829355493;22.885300360018633;21.03315534076894;633.326904296875;5044.3017578125;
10/04/2023 03:00;0.9412084413673042;nan;0.004558873246960376;99565.73333093317;304.09369093371976;23.490120153479314;22.974600563478692;21.05837157798565;644.6732177734375;5097.0634765625;
10/04/2023 04:00;0.9636554876900351;nan;0.024513327786999363;99540.08213925692;303.877446117489;23.553569848601995;23.046917569599316;21.1308605754866;678.3519287109375;5128.36962890625;
10/04/2023 05:00;0.9822879698554543;nan;0.05515127356940975;99542.16183035714;303.6875768564813;23.73873889617931;23.078545150195232;21.30182432120479;788.239990234375;5254.46826171875;
10/04/2023 06:00;1.0399187382638952;nan;0.04287863153511495;99562.31676627304;303.5493859497633;24.061192310522504;23.069939449050224;21.40958305194433;901.729736328125;5422.81640625;
10/04/2023 07:00;1.0923995350172082;nan;0.08238453991938606;99594.77071932604;303.54734162361393;24.977515725805187;23.237446290291718;21.4722244182799;945.0894165039062;5315.29052734375;
10/04/2023 08:00;1.0998402888272902;nan;0.13839264409624635;99580.1810375864;304.42743447299375;25.54342702326412;23.490013643760182;21.730512835282816;954.0308227539062;5343.296875;
10/04/2023 09:00;1.077685002107731;nan;0.08638627669255759;99587.96351166474;305.899413218696;28.895631036588124;23.68207304965928;22.148148595237426;1034.3641357421875;5289.2236328125;
10/04/2023 10:00;0.9892270278613714;nan;0.0866178491400675;99574.55988983295;307.31741951797414;39.52499116445604;23.913590980820306;22.748807730258353;1019.7679443359375;5265.9091796875;
10/04/2023 11:00;0.8173081108732664;nan;0.07590505468749231;99540.28161002304;308.44465032480826;52.78177905577119;24.059165868547655;23.318047600407755;1011.6907958984375;5035.4189453125;
10/04/2023 12:00;0.6994149277795724;nan;0.05539407342680932;99522.63419858871;309.2019299625801;61.17741879367609;24.198767755953124;23.751707166742346;1015.10400390625;4765.5283203125;
10/04/2023 13:00;0.6090755290209642;nan;0.07799137648504038;99494.71486175116;309.7859073058801;67.59255792715582;24.33148291940406;23.976892884425855;951.0107421875;4536.6259765625;
10/04/2023 14:00;0.6095971796615478;nan;0.11161399739933917;99456.88218245968;309.96263628840995;66.1675777523199;24.264001876248845;24.594502853358396;979.3218383789062;4523.11083984375;
10/04/2023 15:00;0.5978670669856379;nan;0.13615260692226136;99433.0582157258;309.8733379873812;62.542815339524076;24.118895506141612;25.055238643549554;1032.5159912109375;4412.015625;
10/04/2023 16:00;0.6419116477833413;nan;0.10539089106795838;99419.02086333526;309.56435826736663;52.3940986270248;24.11533389688568;25.234210401086763;1184.82958984375;4434.15380859375;
10/04/2023 17:00;0.7403642083373358;nan;0.2887882304769884;99421.22001008065;308.98607378840995;40.3159702710361;23.943059822490273;25.372567232507752;1001.4115600585938;4164.12744140625;
10/04/2023 18:00;0.7675520383223381;nan;0.23060620307476015;99428.92335109448;308.2561788251323;30.36989890351411;23.612454301437303;25.37804372379157;983.0817260742188;4311.2021484375;
10/04/2023 19:00;0.7206696840987566;nan;0.29602498970475166;99447.292140697;307.6522259690245;25.073991826156043;23.457813157247216;25.130442134106815;988.21337890625;3978.59765625;
10/04/2023 20:00;0.7802202249777906;nan;0.22010544752959627;99501.2883064516;307.0694638441235;24.93621101590895;23.556677865038285;25.140516974117762;908.5772094726562;3925.385986328125;
10/04/2023 21:00;0.7598014657494552;nan;0.11883369595357453;99510.6731170795;306.58919268489433;25.100268564053945;23.546487088452526;25.40754980535551;811.0802612304688;3791.8603515625;
10/04/2023 22:00;0.6957050085307553;nan;0.18951207437887274;99506.69146025345;306.17725347703504;25.15841965092355;23.19190812054571;25.755423895242163;848.9169311523438;3834.110107421875;
10/04/2023 23:00;0.7609769533657091;nan;0.20857787623675325;99517.33053715438;305.8413827078683;25.13557007132862;22.861950842473732;25.824782922898294;979.5770263671875;3550.002197265625;
11/04/2023 00:00;0.7347579164248633;nan;0.19379440812428358;99517.48723718317;305.52563293738297;25.133729527176524;22.615057140541552;25.796763405660897;950.0409545898438;3304.81591796875;
11/04/2023 01:00;0.6939993026384157;nan;0.31170773106007;99521.89289314517;305.14135306222096;25.21809259026144;22.4733437634291;25.680561350237937;833.0413208007812;3360.47021484375;
11/04/2023 02:00;0.6974015147975122;nan;0.1259978720735896;99530.64543130761;304.8109287666286;24.811892043026635;22.238487148067975;25.69285351889474;787.1469116210938;3272.4609375;
11/04/2023 03:00;0.6672201443520966;nan;0.09947973057790767;99542.11400129608;304.5387677311348;25.142950832260095;22.002348446055457;25.462981145425534;783.6258544921875;3369.711181640625;
11/04/2023 04:00;0.6239842592748225;nan;0.06888600621664304;99534.31779233871;304.28108813026535;25.209399876884326;21.91836545451261;25.210814584763334;737.4525756835938;3669.5146484375;
11/04/2023 05:00;0.6290270238232258;nan;0.07121654119852755;99542.52176339286;304.053965414724;24.889989390522928;21.877683335770694;25.001588298428445;666.17822265625;3573.268798828125;
11/04/2023 06:00;0.6753546077125568;nan;0.04546539713691626;99564.4349078341;303.8774598293041;24.77351639148552;21.810415416799298;24.73137739296436;650.0072021484375;3759.0615234375;
11/04/2023 07:00;0.6616411519476667;nan;0.03726024608114897;99593.5599078341;303.70240495391704;26.582391600386337;22.02262496696742;23.98944579012486;673.218505859375;3627.02783203125;
11/04/2023 08:00;0.630499652133555;nan;0.03589404701564541;99579.88212845621;304.18829233195925;35.98083482806309;22.151282222372316;24.142438437592254;664.4586181640625;3722.946044921875;
11/04/2023 09:00;0.5466419868396535;nan;0.046026427532687854;99560.30681163595;304.888911234069;50.68318890773344;22.109740592846176;24.220133503654345;726.3572998046875;3884.576416015625;
11/04/2023 10:00;0.4196949568040635;nan;0.03530349606360536;99529.99974798386;305.62134689120103;62.16079498367375;22.20613156655301;24.217519955237478;873.6857299804688;3966.675048828125;
11/04/2023 11:00;0.30745705501830917;nan;0.031425030052249885;99482.97443836405;306.29615952452207;70.40337459804825;22.442334567934857;24.14657601659199;957.6080932617188;4323.865234375;
11/04/2023 12:00;0.2581132282052309;nan;0.04188574303138984;99431.93632992511;306.9573663808234;77.2036141197665;22.590200219526274;24.160285321248843;991.9181518554688;4772.55224609375;
11/04/2023 13:00;0.24123024485451663;nan;0.09427587049348014;99383.52376152074;307.5125659292195;80.01568241575346;23.075159981602177;23.827563214283177;961.8526000976562;5395.890625;
11/04/2023 14:00;0.2400682309754021;nan;0.16902980450025765;99313.00126008065;307.78194255213583;76.45766236914605;23.405280941745378;23.9160141531863;1025.044677734375;5765.6572265625;
11/04/2023 15:00;0.2665505533493961;nan;0.12468486768193543;99234.02541762673;307.80022799584174;66.61519500259567;23.51107840878623;23.845012612402662;1168.42333984375;6219.4091796875;
11/04/2023 16:00;0.2850584817383962;nan;0.1865149493466565;99167.38581869239;307.6439682920957;54.55778491909054;23.61169455281978;23.614580058050663;1220.3797607421875;6492.5322265625;
11/04/2023 17:00;0.3252841626322927;nan;0.2249693337106763;99111.61902361752;307.3030019311861;40.12617744876218;23.737270727079824;23.380240915574923;1116.2552490234375;6775.154296875;
11/04/2023 18:00;0.38021571461641346;nan;0.2656119853957698;99048.42993951614;306.8204091858754;30.314128537743873;23.900919154479517;23.043248332899562;1075.22509765625;6826.46875;
11/04/2023 19:00;0.4185463641598512;nan;0.3348623779731103;98969.04980918778;306.4039280623335;24.88527718265348;24.364253163144575;22.52757099817597;1063.3603515625;6752.28564453125;
11/04/2023 20:00;0.4763521261133408;nan;0.3610589699390503;98924.21858798963;305.93494538337956;24.976388510711455;24.386792954555304;22.312896039147542;1023.6627807617188;6851.81298828125;
11/04/2023 21:00;0.5418553239492108;nan;0.4457104679035862;98836.14355918778;305.6460111415881;25.4379563392376;24.842161740363075;22.44878679624487;972.6400756835938;6913.77978515625;
11/04/2023 22:00;0.6367712748153264;nan;0.4352014912592788;98734.38484663019;305.3653846424296;25.591528474185875;25.017100106721983;22.587202001107677;866.6638793945312;6772.3837890625;
11/04/2023 23:00;0.6686047542387457;nan;0.3001845708632711;98650.57772897465;305.1920699721657;25.82114131786444;25.142474163048966;22.976932950283526;804.928955078125;6429.07373046875;
12/04/2023 00:00;0.671816462687912;nan;0.37600973367686746;98568.20089285714;305.0545953144126;25.80884554587339;25.112454012345335;23.11085706811896;842.410400390625;6370.5458984375;
12/04/2023 01:00;0.7079899594899104;nan;0.38157776010561784;98492.68706797235;304.9702623780422;25.70939085866037;24.83163716313365;23.215812860546023;786.128662109375;6080.44287109375;
12/04/2023 02:00;0.7655051702795516;nan;0.4009698732392079;98418.35793490784;304.86947420884934;25.75413057269863;24.744545272195257;23.421910536990495;750.3596801757812;6100.9365234375;
12/04/2023 03:00;0.8245244298392074;nan;0.4697909326912741;98353.22737255185;304.7840818062356;26.06293786045868;24.847965768268033;23.75174480309594;796.0773315429688;5687.5166015625;
12/04/2023 04:00;0.8494376241605545;nan;0.38850149285120134;98286.17880544355;304.72056474114345;26.16448254151965;24.872879057890877;24.15821455691164;912.99267578125;5387.20458984375;
12/04/2023 05:00;0.8395184597749132;nan;0.513001949763492;98236.79529089862;304.6494621593282;26.12908967388665;24.403860093146445;24.58981569179158;892.3450927734375;5265.94677734375;
12/04/2023 06:00;0.8756083051815161;nan;0.27063167985868836;98219.27440956222;304.53412392611875;25.992089403458454;23.88466847354915;24.793336259218336;895.2932739257812;5063.03955078125;
12/04/2023 07:00;0.8621837747480972;nan;0.41596423042830816;98226.11320924539;304.3783244471396;26.22066605269634;23.622233042916207;24.68486487697531;782.9470825195312;4731.85498046875;
12/04/2023 08:00;0.8771300380133481;nan;0.24559339677189662;98213.85698084677;304.71918034004176;30.106454384114063;23.373942833979644;24.943019696172275;821.2783813476562;4513.7412109375;
12/04/2023 09:00;0.8042867505106933;nan;0.28054812487455144;98215.02401353687;305.1437588880688;40.32943717177425;23.244450586948282;25.384316181552634;847.7269287109375;4400.49658203125;
12/04/2023 10:00;0.6248471971150876;nan;0.14390419650294986;98206.73464501728;305.6190407045426;49.778391024896074;23.32593134025;25.854491312069655;942.5829467773438;4372.4716796875;
12/04/2023 11:00;0.5462534384625484;nan;0.27557953419314035;98185.81042986752;306.0699077553463;61.38721951783939;23.360721834154138;26.46599313900012;900.6854248046875;4655.45751953125;
12/04/2023 12:00;0.5982161343874505;nan;0.25325389547782634;98174.44986679147;306.3517295731927;69.84009817276957;23.32575134314116;26.98816384284538;908.39453125;5038.9521484375;
12/04/2023 13:00;0.6867228194997187;nan;0.3368061576832584;98206.64654737903;306.8160484067855;73.8948762138387;23.51945174264846;26.84520059265411;1155.2020263671875;5157.94921875;
12/04/2023 14:00;0.7323573411730427;nan;0.35332258140736944;98190.71210757489;306.82993411578343;73.01622395897242;23.681652545819514;27.23035820931076;1244.4576416015625;5570.115234375;
12/04/2023 15:00;0.8123741831232403;nan;0.32017970022664693;98187.75964861752;306.5435269263483;69.3709243765693;23.72793217387355;27.657876868899653;1282.3917236328125;5668.70458984375;
12/04/2023 16:00;0.8797329976684779;nan;0.2897856383614482;98203.80567756336;306.06141205537153;60.055584692872614;23.638751924973548;27.863553388585007;1216.698486328125;5550.14208984375;
12/04/2023 17:00;0.9860725343511182;nan;0.565227080069344;98232.6597422235;305.5409343385477;41.6430768188999;23.595330820363102;27.76194188252847;1161.2655029296875;5026.333984375;
12/04/2023 18:00;1.1140611886622467;nan;0.3862654737782695;98257.53020593317;304.92286618843605;31.639075523147934;23.42597449843853;27.851088650352946;1065.1533203125;5117.05322265625;
12/04/2023 19:00;1.0595710094991861;nan;0.3734049930224895;98304.32997911866;304.0271243609591;29.047400692606576;23.28529873718658;27.337306137645214;928.617431640625;5400.78466796875;
12/04/2023 20:00;0.9486094850318266;nan;0.3432111323629785;98371.52356350806;303.47914376676357;28.214085451468893;23.21635177625077;27.20911821444875;852.6909790039062;5205.06689453125;
12/04/2023 21:00;0.7754803326306543;nan;0.1132365066101045;98385.84574812787;303.0672822591896;27.953062294540317;23.04152370913572;27.2658708571598;823.1192626953125;4990.16259765625;
12/04/2023 22:00;0.5720675048463407;nan;0.11197946899707863;98401.87950028802;302.71221565211425;28.535087227168994;22.87179262187624;27.246934931167328;826.28369140625;4726.59326171875;
12/04/2023 23:00;0.35646889148728517;nan;0.17482919844021927;98425.29892713134;302.4002035114622;27.964014964444296;22.57763839317357;27.10766835256012;804.2247314453125;4326.4482421875;
13/04/2023 00:00;0.27921341733270955;nan;0.1323522514049908;98435.99224150345;302.10034925047705;27.582665523076386;22.36460531422276;26.887852121130585;739.7072143554688;3978.21630859375;
13/04/2023 01:00;0.24857554432436016;nan;0.13277132213888218;98418.78063796082;301.71439104915214;27.65272003254308;22.177627949738845;26.74902721163967;719.0996704101562;4383.73046875;
13/04/2023 02:00;0.23108987843355996;nan;0.1260244215346126;98435.22613047235;301.4654602894585;27.142816396902234;22.101939337364826;26.469922554413124;788.1493530273438;4285.46923828125;
13/04/2023 03:00;0.23455704367088695;nan;0.04649214195205577;98447.69398041474;301.243665211761;27.13720377150082;22.09899781117525;26.21963958940061;712.2655029296875;4267.52294921875;
13/04/2023 04:00;0.23404186117502512;nan;0.10092556064150163;98441.02224942396;300.99207457089756;26.794445077360773;22.08738553327989;25.994002551522776;709.407470703125;4313.94189453125;
13/04/2023 05:00;0.2559792966662889;nan;0.07291933874093202;98439.41708669355;300.75005379250524;26.682473367329017;22.033049929202512;25.685687417430536;655.7743530273438;3931.724365234375;
13/04/2023 06:00;0.28118706955939254;nan;0.1671969875787741;98457.96502376153;300.6175310688634;27.057449476716155;22.050268489644274;25.449962651314138;565.545166015625;3517.197021484375;
13/04/2023 07:00;0.2818788350213744;nan;0.08443865841168756;98528.02271745392;300.828854398244;33.74721579356677;21.922949495673834;25.367628849313213;579.000732421875;3533.7001953125;
13/04/2023 08:00;0.24522485752071765;nan;0.11307012899192684;98529.36817756336;301.5688286003429;56.266771214657936;21.655461926504643;25.515772671519226;630.5693969726562;3532.1015625;
13/04/2023 09:00;0.21709007736427435;nan;0.08357428405315868;98537.33111319125;302.43741962766865;76.59206871557895;21.365704549622425;25.581040141855105;810.1453247070312;4028.938720703125;
13/04/2023 10:00;0.19468217023915488;nan;0.13758536041413824;98537.53425619239;303.2238579675349;86.59931386725694;21.254430462920627;25.611836864102273;1048.320556640625;4565.986328125;
13/04/2023 11:00;0.20131952145841286;nan;0.1940516818171015;98524.29491287442;303.87522803803193;92.08848901662958;21.18503668060159;25.630741490746423;1219.8125;5060.08642578125;
13/04/2023 12:00;0.25526006773038024;nan;0.32703175105948734;98505.44968677996;304.3822756297028;94.45050648720034;21.086798237430678;25.630628276410327;1205.407958984375;5261.6767578125;
13/04/2023 13:00;0.2797381895999875;nan;0.3519200490141708;98504.51348286291;304.79527409285447;95.48400863524407;21.236955107494435;25.790680489502847;1163.06005859375;5131.591796875;
13/04/2023 14:00;0.3097083398515427;nan;0.2777953187737673;98480.15713205645;304.9311806111841;91.37144174883443;21.125334192784116;25.89802862307237;1095.8104248046875;5164.787109375;
13/04/2023 15:00;0.32956384731365973;nan;0.2140655308419491;98482.95276497696;304.89224425988266;84.8567541194951;20.910568471480815;25.893734761432224;1152.848388671875;5371.14208984375;
13/04/2023 16:00;0.2918870677254946;nan;0.1788532740996039;98502.45022681452;304.76371301044514;74.21450710186761;20.703083125264964;25.683280807151565;1114.3907470703125;5246.99951171875;
13/04/2023 17:00;0.22843898653910036;nan;0.16630739110727444;98537.27577764977;304.47803437545;57.67471786516328;20.496533161638656;25.54257540602649;971.9819946289062;5141.125;
13/04/2023 18:00;0.2313923747377998;nan;0.21184786512570555;98579.35831293203;303.98054546584734;35.10948028521879;20.41182128357173;25.195041214323;911.7545166015625;4866.96484375;
13/04/2023 19:00;0.3117203573202221;nan;0.1163446755719281;98655.23718317972;303.3831499512844;24.411995279898843;20.944137827591963;24.601601194126815;822.4183959960938;4681.16064453125;
13/04/2023 20:00;0.3778173244944001;nan;0.10302871764071012;98727.62685411866;302.7913606705204;24.753343366807506;21.349796308130497;24.150080757207036;766.9095458984375;4637.46142578125;
13/04/2023 21:00;0.4067186866213636;nan;0.07370215268003055;98730.90788810483;302.2388961018505;25.383690173793497;21.66271176959993;23.988088614397473;760.4280395507812;4563.92724609375;
13/04/2023 22:00;0.417478607589012;nan;0.05329500374108342;98735.06305803571;301.7615927419355;25.571753330082387;21.820299919849166;23.866414635807;828.751220703125;4745.24755859375;
13/04/2023 23:00;0.4145011417707214;nan;0.04388929485270436;98742.86479334677;301.34739783502397;25.867402162282698;21.94802707130699;23.663611467695937;815.9716186523438;4493.33203125;
14/04/2023 00:00;0.39382021589588784;nan;0.05024318075484692;98736.57990711405;301.0001208749235;25.653325888761728;22.16297428849827;23.320370645631396;765.5902709960938;4330.52294921875;
14/04/2023 01:00;0.38272495064262113;nan;0.03598007347331756;98693.66352246543;300.532715195335;25.522396535162002;22.432576829754915;22.839055227145792;680.3560180664062;3825.899169921875;
14/04/2023 02:00;0.39353500695015015;nan;0.07027321623011668;98670.84160786291;300.3389557166034;25.707929284032865;22.591586185078466;22.644430999236377;692.0699462890625;3616.103515625;
14/04/2023 03:00;0.4060051150551315;nan;0.07696987600988507;98629.95029881912;300.2261541691793;25.231390982591613;22.626210633491507;22.499172463176198;704.067626953125;3561.8544921875;
14/04/2023 04:00;0.4358912438839837;nan;0.11218083481044692;98585.79673099078;300.1606892528622;25.363496080967963;22.57650703845829;22.295812244239492;655.32568359375;3408.997802734375;
14/04/2023 05:00;0.45660332916411767;nan;0.12353571344699178;98557.91712269586;300.08092221027147;25.98957687952826;22.766611779185897;21.861572051808142;585.4054565429688;3240.4296875;
14/04/2023 06:00;0.4660910041552157;nan;0.290029077404683;98531.13110239056;300.12999468684745;26.07105697179857;22.993026279865802;21.438271019048774;627.012939453125;3700.6826171875;
14/04/2023 07:00;0.4860449564049862;nan;0.16417089719239467;98520.042140697;300.5377074210875;28.97118289270846;23.39163650245264;21.543621279286384;718.7891235351562;3836.5634765625;
14/04/2023 08:00;0.49360810534992094;nan;0.19169866681219108;98472.00952260944;301.392810241418;36.973661787395926;23.593093465159466;21.621836427444688;843.1915893554688;4334.6240234375;
14/04/2023 09:00;0.48642287489234937;nan;0.13424565760238516;98435.7846702189;302.3302991313319;47.63354849650563;23.88582035359682;21.835408813548906;851.8897705078125;4354.40087890625;
14/04/2023 10:00;0.4632757096739125;nan;0.22468232161506005;98382.00588637673;303.21746734759773;59.65018853421585;24.120940759692186;22.182212958781882;894.0328979492188;4593.55029296875;
14/04/2023 11:00;0.4479429147067836;nan;0.41023964685611086;98325.16161434332;303.97249557565436;67.45503748094981;24.17238145712055;22.48902961912389;1101.43896484375;4934.36181640625;
14/04/2023 12:00;0.5121377258154366;nan;0.4047377639179749;98276.97289026498;304.59869180846323;68.69188958763527;24.081485738307194;22.73714588601829;1110.475830078125;4884.15673828125;
14/04/2023 13:00;0.6085546641459813;nan;0.3935210509347819;98258.19533050116;305.20816131451164;69.7088276867493;23.860296365277076;23.125451933652645;1044.4481201171875;4658.9140625;
14/04/2023 14:00;0.6584912239252547;nan;0.46540522066906337;98220.55355342742;305.2700925906133;62.83413335557358;23.674185518621712;23.24865067418459;1023.0179443359375;4639.3671875;
14/04/2023 15:00;0.6169722746877421;nan;0.38726540102863743;98220.11868159562;305.2346758864442;55.91630882244505;23.40853392666695;23.148030253311767;944.79150390625;4278.43798828125;
14/04/2023 16:00;0.5770966718102106;nan;0.323737320702626;98232.21277361752;305.12066425376224;46.59057107979801;23.104083613252207;23.130862320605925;849.2030029296875;4290.70166015625;
14/04/2023 17:00;0.48303951624317376;nan;0.22001816379992734;98251.37773617511;304.8004497053436;36.363486670816;22.753900686096536;23.051982013311253;922.2107543945312;3836.657470703125;
14/04/2023 18:00;0.4426492076964774;nan;0.32141907088789007;98272.30524553571;304.4905453167753;30.03635554956401;22.475016492833106;22.959491167200326;797.49951171875;3767.8876953125;
14/04/2023 19:00;0.6059181425872813;nan;0.6651108628782672;98320.26461693548;304.16153024418566;26.613466156689526;22.10620897589466;22.83133256726379;870.8369140625;4509.3671875;
14/04/2023 20:00;0.7912538752044564;nan;0.27628531244254567;98386.22274625576;303.7855494626656;26.20248595257783;21.847528772295586;22.957535852188855;867.9778442382812;4388.0234375;
14/04/2023 21:00;0.7921341505987475;nan;0.14841599207686518;98415.52266345047;303.54008111206616;26.19007177908437;21.60874711468624;23.188518835709125;857.8767700195312;4192.712890625;
14/04/2023 22:00;0.7537168633119817;nan;0.11384281198803146;98449.3719578053;303.33895452121436;25.60801163583582;21.437333267761506;23.38797407717474;825.8775024414062;4124.84375;
14/04/2023 23:00;0.6728925591888344;nan;0.13848693421419522;98492.28043994815;303.14182960053193;25.512593040440215;21.14009125126002;23.7055623241344;759.0585327148438;3851.01318359375;
15/04/2023 00:00;0.6262580959538367;nan;0.2023082627882121;98531.29748703918;302.9572019796767;25.650808478040354;20.797916147000446;23.959151074307442;677.1273193359375;3796.707763671875;
15/04/2023 01:00;0.7302941657197211;nan;0.3622096522625694;98531.86004104263;302.82539965370285;26.18765688934771;20.354429189250954;24.035931430310697;620.1359252929688;3935.882080078125;
15/04/2023 02:00;0.9056264677005584;nan;0.36473330246764213;98554.78195204493;302.70104178854945;25.739676338084006;19.985876061389767;24.329360834224158;604.8221435546875;3840.227294921875;
15/04/2023 03:00;0.9186942176807518;nan;0.2686835794725985;98588.4521889401;302.5821007231963;25.949378210793718;19.631715971083285;24.608092758160787;590.8861083984375;3778.986083984375;
15/04/2023 04:00;0.9714001028407966;nan;0.36745088803233183;98621.87044570853;302.4096543272519;26.312938302995697;19.340311151564396;24.839700040960587;647.2366943359375;3864.17822265625;
15/04/2023 05:00;1.0912818321743594;nan;0.3303447173603098;98687.32063652074;302.31043394589756;26.43072529830691;19.05006200671711;24.952428461389385;674.5128784179688;4024.42822265625;
15/04/2023 06:00;1.1973454436836635;nan;0.2820046030704902;98757.62321788595;302.2576396608133;26.649336574264385;18.665931811043215;25.04931478520795;658.5177612304688;4097.17041015625;
15/04/2023 07:00;1.3024200586557029;nan;0.2245513360364221;98828.09331797235;302.34825605401244;29.672161055428365;18.117239201836252;24.8368038910866;576.2672729492188;4008.2685546875;
15/04/2023 08:00;1.322804469504707;nan;0.15219919602649526;98898.01591301843;302.7803420668923;43.073241677839086;17.59780066573675;24.81927197887498;623.0747680664062;4029.513916015625;
15/04/2023 09:00;1.2128571682772706;nan;0.16178586520214377;98972.77998991935;303.371588148829;58.38320761211732;17.12176636077704;24.778421691133886;771.5132446289062;4049.364990234375;
15/04/2023 10:00;1.0821842976850093;nan;0.17405061409508268;99033.37188580069;303.99591198055424;69.26907613269195;16.851006298107073;24.582966502275198;751.207763671875;4131.3310546875;
15/04/2023 11:00;0.9974319147147788;nan;0.14869945303833088;99080.88864487327;304.558093444543;77.04839999280217;16.555699422637918;24.495457904421926;728.3272705078125;4254.4130859375;
15/04/2023 12:00;0.9857212966522588;nan;0.16870123365103193;99123.58323732718;305.0120599280854;81.95715140087813;16.24423576890564;24.447808292381087;827.5938720703125;4250.93798828125;
15/04/2023 13:00;0.858852428006446;nan;0.06556685263809238;99174.43040754608;305.5695048389347;85.21040047835645;15.909124989924129;24.11088824052415;853.0308837890625;4232.1845703125;
