Date (j/m/a hh:mm);Simulated gamma dose rate (nSv/h);Observed gamma dose rate (nSv/h);Precipitations (mm/h - acc. prev.);Pressure (Pa);Temperature (K);Kz (m2/s);Meridional wind (m/s);Zonal wind (m/s);Cloud Base (m);Cloud Top (m)
15/06/2025 03:00;3.1535379244094774;;0.2622420729986354;99676.62225313927;294.6909780284586;9.242248882135572;1.134620547290364;3.798420858165445;992.6696;3960.7786
15/06/2025 04:00;2.930631831906239;;0.21914402870297886;99694.66912813927;294.49373142468875;11.094457207919527;1.1464826504457486;4.091317141258485;927.9954;3900.6729
15/06/2025 05:00;2.5572843186809493;;0.22550135947547037;99716.2364975742;294.2439617696962;11.124729401682883;1.0279749459799667;4.06774021160776;935.1897;3892.1536
15/06/2025 06:00;2.1782711495510934;;0.3663562447895545;99756.31581763699;294.18710536172944;12.254020044316439;1.0435539787862722;4.115956841119603;1015.7057;3962.006
15/06/2025 07:00;1.9684778628110429;;0.1254086600495375;99831.37218179223;293.94034245460546;15.074497941286053;1.2218003612794153;3.927438077584896;993.4551;3786.8271
15/06/2025 08:00;1.7739507647994326;;0.17337068774911243;99865.46240011415;294.3843741220971;24.95596926424601;1.2064089242806957;4.224429006963653;978.05853;3503.5925
15/06/2025 09:00;1.8457907653198276;;0.1893436420442043;99882.06940282535;294.93561445959085;33.537084045475474;1.0537560502599848;4.26814158124207;972.7132;3604.1804
15/06/2025 10:00;1.9628283371802868;;0.2994266148830964;99901.90241509704;295.3981112824183;40.75313274609988;0.8859354331005007;4.438512221080799;975.9202;3824.1821
15/06/2025 11:00;2.298022225720169;;0.18017951123603207;99925.08591966324;295.8241954786048;44.344873647167255;0.7986102022397275;4.6283013304338265;1011.801;3846.7166
15/06/2025 12:00;1.9894031152390232;;0.20495328953409658;99917.36042736872;296.15518076996824;47.86652622092941;0.6859564375149333;4.709345396438009;1015.33246;4148.3706
15/06/2025 13:00;1.8154872263148842;;0.11554500659859684;99894.42745790526;296.7719255560609;46.258322888755636;0.7716222615002497;4.44267637655139;1046.2283;4555.134
15/06/2025 14:00;1.7552977614341225;;0.19845966325294584;99883.30343892695;296.92966569177634;46.88638180470494;0.7708179508537888;4.475806781132259;1073.5924;4410.741
15/06/2025 15:00;1.5857225485313386;;0.1519069349367733;99886.18243436073;297.09435247830606;47.07803334091624;0.6763757710859656;4.556861282267808;1079.6886;4254.1523
15/06/2025 16:00;1.299743986316299;;0.13799014123854095;99890.55456264269;297.0560111825325;43.28066101057889;0.49471575697484216;4.694160015790056;1042.4038;4182.68
15/06/2025 17:00;1.147354650330138;;0.08473933258489387;99905.83565211187;296.8212176457932;38.33565496360738;0.34212593191630764;4.612914238618389;941.64526;4069.858
15/06/2025 18:00;1.02822803666872;;0.08648088656059683;99942.29287956622;296.4734885159148;30.418404670746902;0.31603253593659836;4.354479148983955;916.1914;4040.8108
15/06/2025 19:00;0.8805502947942899;;0.011566220261751924;99986.73089683219;295.67721738771763;21.166510682774188;0.21731900634880913;4.283223983059854;960.15326;3825.5872
15/06/2025 20:00;0.6263954510361989;;0.011678458467874353;100049.12785388128;295.0419852200164;11.563581427890961;0.23107010221372457;4.0721794557608835;899.4597;3765.2808
15/06/2025 21:00;0.49136718261189716;;0.004857455282450811;100095.39223030822;294.4190478041836;8.355643713889329;0.24367756811161972;3.9396125964450057;908.9402;3722.7515
15/06/2025 22:00;0.5035115953760029;;0.014614611030577524;100122.93498501713;293.9057181023027;8.598709060857285;0.26454357716619553;3.8348374376615686;916.1361;3655.5215
15/06/2025 23:00;0.5334486316744838;;3.267183993436974e-05;100144.03950841895;293.44802396591393;8.77568107802574;0.27055387631150124;3.7658207181572156;868.79144;3592.7236
16/06/2025 00:00;0.5341166385053105;;0.001107548741989484;100136.54213042237;293.0517635258365;8.443338947277091;0.19036797059117286;3.6768289030520656;808.0427;3627.6682
16/06/2025 01:00;0.5752628954870971;;0.0010845424037545784;100146.12262771119;292.1095696714915;6.9646841948299105;0.3400582407673472;3.6177301998150515;778.93036;3680.265
16/06/2025 02:00;0.6255988429951211;;0.0023749600489917275;100138.56447988014;291.79092797405644;7.171367406538905;0.2750627874783729;3.5117370445604466;753.58374;3613.1846
16/06/2025 03:00;0.693546666840708;;0.003624585801607942;100149.76096960617;291.5470094724333;7.921877942877273;0.18253951747667843;3.327806374798082;669.8458;3617.5679
16/06/2025 04:00;0.7280474731264195;;0.00164972851265511;100164.43714326483;291.3178660771618;8.328496734301249;0.08754686946402832;3.1776227907503034;602.003;3700.2517
16/06/2025 05:00;0.719746882468213;;0.0018628792131328148;100181.24076055936;291.1444219998573;9.229824018736952;0.022662933558633882;3.003979561145026;587.361;3721.4548
16/06/2025 06:00;0.7024115209637749;;0.0031899926869292236;100207.22700841895;291.44678347513553;12.196104566664456;-0.027170678715489498;2.816968614800055;566.0027;3776.7034
16/06/2025 07:00;0.6493498947145225;;0.0013795617508561644;100218.32939140982;292.03753132580624;17.952598928962942;-0.003565238454893708;2.6244530070692167;523.26105;3739.576
16/06/2025 08:00;0.5778030933261723;;0.0009241670234018265;100219.3068100742;293.14971247982214;28.998976157374305;-0.052936038511622374;2.5093376506449543;556.1929;3877.6392
16/06/2025 09:00;0.5022240649477921;;0.0012173587328767124;100211.7263127854;294.28516628317635;42.14592364648161;-0.14664799747584584;2.560518388871367;573.85754;4048.8313
16/06/2025 10:00;0.43960720311343626;;0.0012095551512557078;100198.8110552226;295.360012315724;55.702475353735224;-0.37619397411607713;2.5696248048469936;576.7402;4136.7607
16/06/2025 11:00;0.3778190815821327;;0.002536164026826484;100175.81146546804;296.2938139754343;65.7915063158154;-0.5822786653422873;2.553371648197849;605.8839;4197.112
16/06/2025 12:00;0.33909546701934956;;0.000356177761130137;100122.90550085617;297.1080196154172;71.02389326868536;-0.707669545645447;2.489105596454797;614.3282;4276.107
16/06/2025 13:00;0.3015130952433095;;0.0004944126355593607;100072.10225813356;297.9238635894915;74.57345005968526;-0.715792730926923;2.3176702275961536;580.81256;4492.249
16/06/2025 14:00;0.2786964339117201;;0.0008450164098173516;100030.14656464041;298.4944536043629;73.81152000002665;-0.9105625239681435;2.2194887389679816;577.50775;4552.7563
16/06/2025 15:00;0.269844411591138;;0.0010791238584474886;100000.25290739155;298.85907553755527;70.21630288218255;-1.078563590461737;2.0871117491589763;577.449;4663.004
16/06/2025 16:00;0.2720790714426854;;0.0007937357305936073;99973.9788099315;299.0193511405492;63.99468521620721;-1.1465349676402192;1.9484248398611808;568.1582;4695.284
16/06/2025 17:00;0.2637047407764292;;0.0008650827625570776;99958.345961758;298.93465385262823;54.58707162591556;-1.1309608738172;1.7685976621496053;551.95447;4699.53
16/06/2025 18:00;0.2568454986344775;;0.0006995353524543379;99964.954819492;298.55866865044857;40.28633958342821;-1.0562096382384976;1.5894268753685346;551.49316;4695.5146
16/06/2025 19:00;0.26889309385266175;;0.0;99959.08376141553;297.69877610576754;23.882666554148884;-0.8854307747322675;1.5410370710709869;579.5411;4642.877
16/06/2025 20:00;0.2880210352584143;;0.0;99984.90947845319;296.9431447068306;5.568251118948471;-0.5879114894494074;1.664376460543098;574.45435;4618.981
16/06/2025 21:00;0.3558106126783688;;0.0;100007.31519335046;296.1911607855531;5.248541282872631;-0.38038018196140794;1.8148195559316267;546.2306;4724.7056
16/06/2025 22:00;0.4547691345409882;;0.0;100021.17039454909;295.52109760998593;5.3552151211796835;-0.2429261425973584;1.7964894335151365;531.8263;4783.678
16/06/2025 23:00;0.541113526978972;;0.000532873144977169;100024.20251855023;294.9009959599743;5.372569681370639;-0.07209859116929987;1.7544507428357319;499.50684;4786.127
17/06/2025 00:00;0.6251822370682223;;0.0;100008.88288384704;294.3815789767052;5.216483998482358;0.02310152356959369;1.7964094436969864;502.80234;4780.491
17/06/2025 01:00;0.697308402796391;;0.0;100010.36713398973;293.33969422780217;4.7224285062317435;0.15163239625125238;1.9584147240214378;506.85846;4643.4824
17/06/2025 02:00;0.7705131375241545;;0.000318832049086758;99981.77284888699;292.85256442414027;4.78622121653056;0.2240672022323273;1.916300695664866;492.03122;4624.504
17/06/2025 03:00;0.8466040703755983;;0.0007446846461187215;99969.12881706622;292.5105496759284;4.745226137646257;0.3377544937408678;1.906866840403697;490.79767;4620.7407
17/06/2025 04:00;0.9206388360618443;;0.0007993097174657535;99965.6344713185;292.21967409734856;4.684129906537598;0.3590445583813811;1.9385454972831695;498.03424;4639.3916
17/06/2025 05:00;0.978860886030721;;0.0009754477026255707;99971.30729166667;292.01169847462273;4.693643579778334;0.3580243141139479;1.951409537338792;497.07535;4690.629
17/06/2025 06:00;1.012008100608647;;0.0;99984.35871503995;292.33810668666615;5.889456313698804;0.43905392302770047;1.8106226418273668;498.68494;4720.8022
17/06/2025 07:00;0.9428826100917834;;0.0;100000.75065996005;293.4016736174283;9.649495188844257;0.5495888557466869;1.569776367361032;494.27853;4722.651
17/06/2025 08:00;0.8191066248528047;;0.0;100007.4172017694;295.1142872849556;18.836996162114623;0.6965967953968187;1.433332818088262;505.15753;4934.7056
17/06/2025 09:00;0.6983456360404899;;0.0;99993.95760202626;296.67426644939263;36.60883268924881;0.6132287425882094;1.4893533558945957;510.5;4929.057
17/06/2025 10:00;0.5661962339561709;;0.0;99975.90717751141;297.934719346974;55.96516841973208;0.483113431271812;1.474720232953109;518.0309;4868.084
17/06/2025 11:00;0.46299215172423924;;0.0;99954.86401255708;298.97081606790897;66.66373627088522;0.4391867276196066;1.4927722628677018;525.8479;4841.0947
17/06/2025 12:00;0.4001782884870294;;1.6837680901583608e-06;99924.16616723745;299.82809483079603;71.71776416646019;0.4214399198418883;1.6556552207633242;525.4772;4851.731
17/06/2025 13:00;0.3600561373957167;;0.00016490294338633482;99899.03344392123;300.60963572323595;74.9826731405574;0.25203776590900334;1.8141922135361614;580.5114;4774.5273
17/06/2025 14:00;0.3333404317959798;;0.0;99875.16786172945;301.05701087707797;73.5218420328751;0.06463732276128852;2.024595079709644;582.7945;4781.29
17/06/2025 15:00;0.3163310381102098;;0.0004109588949239417;99852.4543557363;301.38176654136345;69.57038633416505;-0.03532947115940318;2.1597959307919696;593.29944;4782.587
17/06/2025 16:00;0.3082809193354739;;0.00017969070436203317;99829.70806578196;301.5042733667104;63.425499631389634;-0.10133284468684328;2.2503672383893623;579.91626;4826.1406
17/06/2025 17:00;0.3045660659554898;;0.0;99812.83706121576;301.378440473722;53.96249131402469;-0.18673246347060488;2.324377568863911;574.9832;4833.6455
17/06/2025 18:00;0.30817196636002814;;0.0;99814.36840039954;300.9802729637111;39.56559969161607;-0.26200405266731297;2.3351206994130695;557.5829;4821.8853
17/06/2025 19:00;0.3221700007426441;;0.0;99827.17861729451;299.890675096207;19.248403516466215;-0.07674085889777092;2.400490708662448;593.12897;4714.2676
17/06/2025 20:00;0.3660571076838598;;0.0;99854.20225099886;299.09173897521134;4.46697819763667;0.25641454958737525;2.5497766983180763;571.37897;4730.2354
17/06/2025 21:00;0.47079971487636074;;0.00015290346545205542;99870.27415097032;298.24251963994277;4.17022256216366;0.4716370217502117;2.694058127463136;573.30475;4724.448
17/06/2025 22:00;0.6013305060258592;;0.0;99879.03446061644;297.4453635716547;4.294613704799789;0.5174182597675347;2.651524711315218;547.4312;4728.967
17/06/2025 23:00;0.7077686263742484;;0.0;99882.49896546804;296.7514685365163;4.392268687690774;0.6467985256987552;2.5996862774093947;578.69135;4688.262
18/06/2025 00:00;0.789753507501996;;0.0;99872.4572452911;296.13151975309466;4.475946818380596;0.7193690522076333;2.619032533201453;532.4064;4758.61
18/06/2025 01:00;0.8638016105144939;;0.0;99891.77921660959;294.78690167431415;4.288489662689161;0.9100873502966476;2.694904170624197;546.36755;4608.0493
18/06/2025 02:00;0.9366334140426885;;0.0;99876.53237371576;294.18381608240134;4.462784485593779;0.8529615904944502;2.6612522805356273;519.81506;4637.8174
18/06/2025 03:00;1.0002055425840684;;0.0;99877.33201341324;293.77917320216625;4.423784385022779;0.9238709734123387;2.5357721801693063;477.32648;4639.244
18/06/2025 04:00;1.0559597151819078;;0.0;99873.1554473459;293.4076741536458;4.340362844674011;0.9432257615267958;2.510217919197257;481.4986;4554.484
18/06/2025 05:00;1.102742924886175;;0.0;99886.3585723459;293.15554384553815;4.296377270699364;0.9319358410964376;2.4847620211915884;466.1507;4509.313
18/06/2025 06:00;1.133126348215896;;0.0;99904.29371789383;293.4715545514947;4.185945517906587;0.9599519453190063;2.3597143308076682;464.27847;4486.9907
18/06/2025 07:00;1.1014261889957748;;0.0;99928.59819135274;294.4224229229095;7.55767742299462;0.9241997357372824;2.1282320920437505;461.25342;4562.018
18/06/2025 08:00;0.9998810959890005;;0.0;99933.89101740868;296.0848764915989;16.638221318591132;0.9379504259104827;1.9706689493802958;477.84018;4739.3013
18/06/2025 09:00;0.8825290373747082;;0.0;99931.55417023401;297.70604277310304;31.214110470389667;0.9393363575787033;1.8737275777661058;489.016;4860.0776
18/06/2025 10:00;0.741452306057555;;0.0;99921.97675870433;299.11226434577003;49.68219493829633;0.7665575624424454;1.8735089904892357;490.7283;4881.425
18/06/2025 11:00;0.6125460727521285;;0.0;99907.86804366438;300.2467971871433;63.539579026503105;0.6219974886094428;1.9408735035659244;492.82877;4903.4565
18/06/2025 12:00;0.5179518491774388;;0.0;99877.05780893264;301.10984377229596;70.16095260377617;0.47889200025174306;2.0056556504747096;501.91553;4893.3145
18/06/2025 13:00;0.4580064077060139;;0.0;99829.80928938356;301.97684767910334;75.09303613340474;0.3729089139790602;1.8890648992763;510.90692;4982.993
18/06/2025 14:00;0.4219619632937148;;0.0;99791.71666309932;302.5209648794235;73.86973335570124;0.2544466101650317;1.7882478853270887;504.14154;4983.7925
18/06/2025 15:00;0.40258567225714476;;0.0;99756.16019192351;302.89738861502036;70.38735673161538;0.1878695768946314;1.6843817683641658;505.59735;4996.0366
18/06/2025 16:00;0.39388193769488633;;0.0;99733.30809432078;303.0703596001891;64.09100204168662;0.14294926422439755;1.5613334915860126;509.4832;4970.2603
18/06/2025 17:00;0.38930951622712046;;0.0;99721.99930436644;303.0107747256484;54.321054386731966;0.10453205021549034;1.4609107388413116;532.1952;4934.007
18/06/2025 18:00;0.3898057712489816;;0.0;99724.36397688356;302.6549013042015;38.958826890751105;0.06477583647965024;1.3459196243856153;517.6865;4962.545
18/06/2025 19:00;0.4025253655627443;;0.0;99739.85341752283;301.59044316261327;17.93203771141566;0.254536461340238;1.4997211160749828;535.426;4876.2783
18/06/2025 20:00;0.4505828176285492;;0.00012189252769838185;99761.90146974886;300.71090001493826;3.873212374576695;0.3871546793201743;1.5696152534216778;528.2854;4908.815
18/06/2025 21:00;0.56336032992911;;0.0;99781.39841966324;299.79905017870203;3.92956993575782;0.46961319283263325;1.5798300452632448;508.10373;4989.3184
18/06/2025 22:00;0.6971302788826594;;0.0;99801.01772973745;298.9770913320045;4.4110294642377665;0.4684539368656808;1.4858902273657115;510.38846;4981.7695
18/06/2025 23:00;0.7988656388582135;;0.0;99804.20824414954;298.22238563293735;4.813249227050777;0.42786972735451373;1.3283132049744124;506.8813;4988.331
19/06/2025 00:00;0.8713369659825027;;0.0;99788.44761344178;297.58868031959014;5.294014903576406;0.5078060744993694;1.1946596912348635;507.52573;4989.187
19/06/2025 01:00;0.9356769371181963;;0.0;99808.61954195205;296.1686673795796;5.087424028749879;0.6857654061763798;1.2677118776814766;513.1598;4975.484
19/06/2025 02:00;0.9945509640155248;;0.0;99796.36030251141;295.6432012967323;5.243317941416344;0.6974606259840809;1.125159791700508;511.2652;4983.0386
19/06/2025 03:00;1.0436842166894928;;0.0;99803.65767694064;295.3302622755913;5.340777981090763;0.742313752061428;1.006323232566385;511.26465;4983.0366
19/06/2025 04:00;1.0953141134980475;;0.0;99801.49616509704;295.04845634007563;5.310746920911689;0.8762456556977747;1.0181440345636785;507.55765;4989.492
19/06/2025 05:00;1.1464050153946066;;0.0;99805.86920305365;294.8790676865948;5.321889461243534;1.0064122186948175;1.0040520347386905;507.73746;4989.3843
19/06/2025 06:00;1.1797938295467392;;0.0;99812.8439997146;295.2356949200913;5.275668605277527;1.0761756583267916;0.8299520275636351;510.02054;4982.1084
19/06/2025 07:00;1.1620915292411365;;0.0007405041559646119;99818.0722210331;296.2380967510345;8.445681270705238;1.1851750291101464;0.5010246355852036;506.35617;4992.4165
19/06/2025 08:00;1.0900540717558356;;0.0;99814.8769977169;298.00697675034337;17.584196870831867;1.2917189617741207;0.3408303556615087;506.8813;5003.652
19/06/2025 09:00;0.9987305517640571;;1.159135133164114e-05;99799.6403752854;299.6777376497173;31.095185985780198;1.2982132836791462;0.31835632494408383;509.44977;4995.126
19/06/2025 10:00;0.8870376837918216;;0.0;99787.22467180365;301.10146007799125;48.023923254380485;1.2443001455367972;0.3156774252244871;507.5834;4988.9243
19/06/2025 11:00;0.7644763692380436;;0.0;99774.513930508;302.27432446066103;62.579192559876944;1.1382714188806542;0.4029132033949165;508.7247;4991.2456
19/06/2025 12:00;0.6564205978705874;;0.0;99750.35359589041;303.1871971234883;71.26315371685376;0.9586975585380101;0.5354117412267883;510.30594;4981.1963
19/06/2025 13:00;0.5773232652342931;;0.0;99693.32266695205;303.9316175626293;75.39730578824265;0.8676607073135844;0.6359894840375278;510.12103;4981.767
19/06/2025 14:00;0.5217774523751874;;0.0;99658.01195062786;304.45475796912905;75.22611753329566;0.7292397017144177;0.7135434442765365;507.45206;4991.8457
19/06/2025 15:00;0.48907534588795964;;0.001003742183996662;99630.45171589612;304.7439638599413;71.97273210310229;0.6118472398462871;0.8075145913041346;507.4977;4993.639
19/06/2025 16:00;0.504472470877005;;0.013664315499447192;99611.82436144406;304.81777494247643;65.70794906916275;0.47931059999348913;0.864005313616365;515.025;4967.8403
19/06/2025 17:00;0.49676553456371153;;0.011617602244631885;99604.74655750571;304.65136495790523;55.96012364273474;0.39181478296036587;0.8249479904430642;539.1186;4925.141
19/06/2025 18:00;0.47865284874449904;;0.00020214159585977797;99616.80138769977;304.2322402327028;41.018432301915674;0.36818679042208885;0.8171087996056091;550.0192;4918.146
19/06/2025 19:00;0.4711899314517569;;0.0;99622.22144335046;302.9969088759052;17.694515133863444;0.5618186175831716;1.0695914788146133;539.31775;4916.144
19/06/2025 20:00;0.5031226273161195;;0.0005371999846065426;99655.9188605879;302.06328182133365;4.329528477910447;0.6380174539298336;1.1411286046958133;543.276;4924.1187
19/06/2025 21:00;0.6016857154141342;;1.7857701054106564e-06;99690.22397617009;301.20019607892317;4.863771968100169;0.7002765727335731;1.1810814089834962;555.74945;4894.264
19/06/2025 22:00;0.7114867045966342;;0.00013687596847749737;99704.46198986872;300.4039084377898;5.081904826983469;0.7275721854838589;1.0018120326748177;568.50055;4875.244
19/06/2025 23:00;0.8077737910794714;;0.00015602436035735422;99705.00333547374;299.69689718446773;5.446419759462141;0.928920171699342;0.8072902026148215;526.25037;4949.8037
20/06/2025 00:00;0.8927827810630592;;0.0002702546216117975;99699.94918307649;299.04811117093857;5.688943629531556;1.1593634542322304;0.8083772981548937;522.86304;4964.7983
20/06/2025 01:00;0.951580907788578;;0.0;99708.14629708904;297.66712819277967;5.741107611147236;1.292694988345821;0.7782508570160802;516.0137;4978.3027
20/06/2025 02:00;0.9931665498213358;;0.0;99682.71477240296;297.1402153119649;6.148914249996617;1.4014420255351643;0.7314218475832073;504.82214;4994.895
20/06/2025 03:00;1.0319635393859472;;0.0;99671.13555936073;296.7848449428332;5.977708225414905;1.5270236545485831;0.7841195664198465;502.31506;5002.315
20/06/2025 04:00;1.0739096438778957;;0.0;99675.99254423517;296.46951572644656;5.613477104602883;1.5285732319135192;0.7724270604840017;502.31506;5002.315
20/06/2025 05:00;1.1570316971260892;;0.042078298384740476;99689.43050799087;296.2424250215156;5.562386936622939;1.5288532266433703;0.7993028531590961;506.31052;4996.6074
20/06/2025 06:00;1.3114720415486851;;9.579262717469642e-05;99703.82675156964;296.49032509163635;6.611421338941681;1.5155406294105633;0.7317619332703486;509.53244;4990.8994
20/06/2025 07:00;1.2190799945204485;;0.003911911080417023;99728.16523972603;297.0459877606396;10.452405911092072;1.54548861882458;0.7524253785244475;507.4977;4978.685
20/06/2025 08:00;1.1668401835020643;;0.2141427475635864;99728.06392694064;298.5352333103685;17.790942606860643;1.54164956584913;0.7233595565029475;501.21918;4991.356
20/06/2025 09:00;1.2315957062540457;;0.02659168729737197;99703.30722031964;300.0947878763556;27.994169578466515;1.474875566077559;0.7412410631571731;502.31506;5002.315
20/06/2025 10:00;1.0747501611228307;;0.0015072568094349342;99680.92469320777;301.54488390221445;41.42575390378362;1.3576924393982648;0.848847471960059;502.31506;5002.315
20/06/2025 11:00;0.8674156435039789;;5.1333130970937476e-05;99652.67965182649;302.74065033377036;56.43237877613333;1.320371757537875;0.8749542331586689;506.31052;4999.0093
20/06/2025 12:00;0.7311265235119552;;0.0008970296954455441;99622.44336829337;303.66423111310286;66.10212600897981;1.3299867160677843;0.9470650811943323;505.16895;5000.4224
20/06/2025 13:00;0.6515071220838113;;0.0036695171913055523;99577.92986586758;304.51730242167434;72.07367241481259;1.2406775812564215;1.1941638554310317;505.57132;4999.0283
20/06/2025 14:00;0.6154350939948512;;0.005210565236986074;99543.40689212328;305.10482662671234;73.03202198976523;1.1144440459517004;1.2118177939733685;509.5729;5016.3916
20/06/2025 15:00;0.6078925473006638;;0.02530487861960582;99505.0014447774;305.49713267147814;70.42146870650384;0.9581851370549722;1.2090289917982877;507.90866;5014.53
20/06/2025 16:00;0.5794818582249084;;0.01998522222258967;99473.65553652968;305.6212418090263;65.42743031255323;0.7932560371073414;1.0670557936576948;511.73288;5007.7476
20/06/2025 17:00;0.5691976300075967;;0.004433821606105321;99452.00797303082;305.4861413964398;56.04835318590272;0.7521935064647534;0.9349294738189134;515.4886;4981.67
20/06/2025 18:00;0.5682175843112847;;0.01856083861769062;99458.99017194635;305.0953125278699;41.78668886620432;0.8203397401391643;0.8493356984587106;520.8082;4977.5615
20/06/2025 19:00;0.5874547618231079;;0.0007200751679026645;99491.10468393264;303.8639612763984;17.403224378211856;0.9399605264651194;0.9912803864402092;522.29224;4980.099
20/06/2025 20:00;0.5844374932502925;;0.000695001521066988;99519.39105308219;303.00176535131726;3.690072154345578;1.1063523892117622;1.0110426230407128;529.71234;4964.1475
20/06/2025 21:00;0.6665275784390354;;0.0;99540.63639768836;302.1723903150863;3.9214553277786464;1.3228361948678211;0.9994897973047544;516.81195;4979.484
20/06/2025 22:00;0.7881768020579182;;0.0;99537.87667665526;301.40571148319333;4.297165619217914;1.4685861347466451;0.8731028426345012;504.64383;4984.849
20/06/2025 23:00;0.8964198901992855;;0.0;99517.62227097603;300.7328584575218;4.602957482445458;1.596926682256056;0.7797229540402486;501.21918;4991.242
21/06/2025 00:00;0.9896488063038732;;0.0;99485.76155821918;300.10954493692475;4.576914629639556;1.69590676399203;0.8365191146603799;505.2146;4985.2305
21/06/2025 01:00;1.071307421987623;;0.0;99480.27308076483;298.4103584463738;4.447712585295989;1.727207609575633;1.0607333591890407;497.93152;4957.68
21/06/2025 02:00;1.1528124927554875;;0.0;99453.64135630708;297.86349250410245;4.210658811509065;1.8436529104551087;0.9477541209134746;499.0274;4968.925
21/06/2025 03:00;1.2393793471187646;;2.281922293129509e-05;99441.90530465182;297.4977103455426;4.303538670890952;2.01666007716938;0.8787404747178021;500.1233;4980.283
21/06/2025 04:00;1.3227813182636214;;0.0;99442.66657748287;297.19364692304777;4.233323925706349;2.15726536503657;1.000657875966876;500.1233;4980.511
21/06/2025 05:00;1.3823763527172575;;0.0002356732102561759;99454.92383704337;296.9859929890393;4.109788959190998;2.2614324861615427;1.0076485986578954;502.3592;4962.989
21/06/2025 06:00;1.4442622817625894;;0.0004236198043170041;99467.77812856736;297.1990597520245;4.07281262818809;2.3963677906925622;1.0590178097968233;502.06393;4963.274
21/06/2025 07:00;1.4911179515129795;;0.0026441201031820413;99506.62790739155;297.92666946480807;4.700708078943431;2.533696143694443;0.826982119778218;515.1747;4958.5366
21/06/2025 08:00;1.4185305574921672;;0.0027168114163559865;99505.44875499429;299.7266187972674;9.864605812007161;2.7908308723421564;0.8335077905746764;541.9742;4941.181
21/06/2025 09:00;1.3008674963108429;;0.003145079834378201;99495.7896154395;301.44685022362836;21.90093807277342;2.9120507646231384;0.8815289665881085;556.4114;4917.1934
21/06/2025 10:00;1.183231217030321;;0.007713158959395265;99478.12384061073;302.8902200498537;38.499146739777906;3.0560885135303133;0.9108686321202376;547.6494;4928.4717
21/06/2025 11:00;1.0593828974008197;;0.012948603781799203;99461.41395547945;304.0830268337302;53.59416339400152;3.2145564129265645;1.0331382064061605;518.5539;4961.2007
21/06/2025 12:00;0.9264435529839745;;0.000571980323965691;99427.30192280251;304.99512763872536;63.04769857986469;3.354586124052315;1.401323238209094;499.91782;4970.9224
21/06/2025 13:00;0.7172037961042517;;0.0005106622625363472;99384.34045019977;305.8271519909166;71.15033741560701;3.236419960954248;1.9298924881705513;545.2292;4928.4556
21/06/2025 14:00;0.6121367877501381;;0.00012879040911256817;99347.80978881278;306.3473694683754;71.80301900337275;3.223436757764826;2.203897174515817;565.89954;4864.906
21/06/2025 15:00;0.5559462865302511;;0.0029879928519736688;99303.6735338185;306.6383510223807;68.67028025626183;3.1440944834580415;2.3085838126265297;547.6747;4938.298
21/06/2025 16:00;0.5329296359926746;;0.0002558560421069463;99265.27192137558;306.7662866322417;62.66825020646668;3.035421562072774;2.3869328870348734;536.77814;4948.935
21/06/2025 17:00;0.5630136757731782;;0.03135588194868744;99245.35184788813;306.6124491931097;52.84786432559632;2.893279295927126;2.324057199171485;614.02405;4868.824
21/06/2025 18:00;0.6185560534878449;;0.006828691555212622;99257.72839968608;306.11568837623076;37.78486706595442;2.7961270840738615;2.2733729593285688;544.999;4878.969
21/06/2025 19:00;0.581077804009184;;0.026888176730778663;99302.52124357877;304.64321516202466;13.181361393875456;2.728238554305682;2.3983192931792643;608.03424;4791.2017
21/06/2025 20:00;0.6488556234615186;;0.0;99337.64322916667;303.48634644948186;6.742539328221045;2.7582964804616545;2.3856798738972644;631.175;4601.629
21/06/2025 21:00;0.7083210011976593;;9.781607005694141e-05;99367.2253317637;302.33471630915113;6.771616651076976;2.9064184632131056;2.48414539956577;612.83264;4454.8887
21/06/2025 22:00;0.7742429081122557;;0.0;99378.63067208904;301.36401597114457;6.783680022783475;3.2060068353155273;2.5291469830245665;569.91095;4374.1226
21/06/2025 23:00;0.8413698159362013;;0.0;99397.97679437786;300.5308067983688;7.25634590611202;3.41713396074531;2.62445049349444;542.7146;4329.3525
22/06/2025 00:00;0.8889788059526258;;0.0;99391.31644192351;299.78070381896134;8.352328389066539;3.5090964977623105;2.847656133061607;511.78995;4312.2827
22/06/2025 01:00;0.9376339506944146;;0.00012178082852603093;99399.84382134704;298.2026620107154;8.073582963992472;3.46821511937805;3.016754875698621;467.66895;4242.2505
22/06/2025 02:00;1.0053718768979816;;0.014821768727697875;99382.15855094178;297.5961777499822;8.167447550043669;3.4915241984077454;3.2134632272656463;467.57892;4039.3396
22/06/2025 03:00;1.0767346536383129;;0.06732256178952516;99376.92349814497;297.1980958703446;8.818706602164328;3.49724620867326;3.4701272236293854;448.23972;3954.225
22/06/2025 04:00;1.1343712761153746;;0.014560645348653565;99382.81399828767;296.86614314388464;9.854046106610669;3.473702780124157;3.6591208781377245;455.04337;3842.2893
22/06/2025 05:00;1.1966151325397025;;0.05600250467283813;99402.85179437786;296.6030059535754;10.517642064623908;3.371984465798835;3.884781547172471;449.27377;3841.6162
22/06/2025 06:00;1.3183438967900918;;0.10173047140036544;99430.85498715754;296.69658566827644;12.851962392562873;3.107155075645474;3.9714024156942265;472.71658;4001.754
